Sample	Rawname	[8871] 2-hydroxypyridine [6.519] Results	[107689] L-(+) lactic acid [6.851] Results	[757] glycolic acid [7.049] Results	[5950] L-alanine 1 [7.4748] Results	[971] oxalic acid [7.883] Results	[6287] L-valine 2 [9.151] Results	[5951] L-serine 1 [9.706] Results	[6106] L-leucine 2 [9.945] Results	[1004] phosphoric acid [9.966] Results	[791] DL-isoleucine 2 [10.225] Results	[145742] L-proline 2 [10.321] Results	[750] glycine [10.456] Results	[1110] succinic acid [10.509] Results	[439194] glyceric acid [10.735] Results	[760] glyoxylic acid [10.813] Results	[638129] citraconic acid [10.792] Results	[444972] fumaric acid [10.94] Results	[5951] L-serine 2 [11.174] Results	[5950] L-alanine 2 [11.182] Results	[439742] beta-cyano-L-alanine [11.288] Results	[6288] L-threonine 2 [11.464] Results	[239] Beta- alanine  1 [12.044] Results	[12647] L-homoserine 2 [12.359] Results	[92824] D-malic acid [12.794] Results	[5960] aspartic acid 2 [13.207] Results	[7405] L-pyroglutamic acid [13.218] Results	[119] gamma-aminobutyric acid (GABA) [13.326] Results	[5460407] threonic acid [13.652] Results	[51] alpha ketoglutaric acid [13.859] Results	[236] L-asparagine 1 [14.496] Results	[33032] L-glutamic acid 2 [14.398] Results	[236] L-asparagine 1 [14.496] Results.1	[428] 1,3-diaminopropane 1 [14.708] Results	[236] L-asparagine 2 [14.984] Results	[827] ribitol [15.66] Results	[754] glycerol 1-phosphate [16.056] Results	[738] L-glutamine 3 [16.092] Results	[8742] shikimic acid [16.433] Results	[311] citric acid [16.615] Results	[94214] methyl-beta-D-galactopyranoside   [16.935] Results	[190] adenine 1 [17.066] Results	[6508] quinic acid [17.076] Results	[5984] fructose 2 [17.288] Results	[448388] D-allose 1 [17.278] Results	[24749] D-glucose 1 [17.426] Results	[5962] L-lysine 2 [17.643] Results	[448388] D-allose 2 [17.521] Results	[6057] tyrosine 2 [17.871] Results	[6251] D-mannitol [17.81] Results	[128869] galactonic acid 2 [18.504] Results	[985] palmitic acid [18.846] Results	[204] allantoin 3 [19.167] Results	[445858] ferulic acid [19.312] Results	[101713] glucoheptonic acid 2 [19.615] Results	[892] myo-inositol [19.354] Results	[5281] stearic acid [20.675] Results	[439958] D-glucose-6-phosphate 2 [21.558] Results	[5202] serotonin 1 [22.532] Results	[5202] serotonin 2 [22.767] Results	[60961] adenosine [23.825] Results	[5988] Sucrose [23.988] Results	[6255] maltose 1 [24.702] Results	[16219560] lactobionic acid 1 [24.583] Results	[441422] beta-gentiobiose 2 [25.42] Results	[439451] galactinol 2 [26.479] Results
S2B16	251118_014	0.021374107722258274	0.03694841012329656	0.003447436729396496	6.115144386761843	7.890128163530175	0.21106424399740428	0.06018818948734588	0.6157121998702142	49.92103341985724	0.18478260869565216	0.7248945489941596	4.977733614536016	0.35155743024010383	0.1547290720311486	0.08744321868916288	0.013830304996755353	0.16527417261518496	4.420952303698897	3.4868997404282935	0.013100259571706683	0.30621349772874756	0.045749513303049966	0.058768656716417914	6.386721284879948	4.822233939000649	8.393940622972096	0.07093608046722907	0.20230369889682023	0.15298507462686567	0.03439325113562622	5.310228747566515	0.020562946138870865	0.11668559377027904	0.3263708630759247	1.0	0.33886275146009087	0.3043883841661259	0.061202141466580144	4.183971447112265	0.18883841661258924	0.02429428942245295	0.14256164828033743	1.1006651524983777	0.33399578195976637	2.7257462686567164	0.09445976638546398	0.41138059701492535	0.3411340038935756	0.6924886437378326	0.13688351719662556	1.1309214795587281	0.015330953926022064	0.01277579493835172	0.3820571057754705	2.1084117456197276	0.8021171317326411	0.044897793640493185	0.06103990914990266	0.11429266709928618	0.3083225178455548	71.69435431537963	0.7091985723556132	0.032568137573004544	0.019832900713822193	0.26480369889682026
S2B28	251118_015	0.01590056936536592	0.02520483266213026	0.0017358700180530482	4.835161783085683	0.6739341758089155	0.19532009443132897	0.02444104985418692	0.35526315789473684	29.31148451603944	0.1489723649493126	0.3525899180669351	0.7563185668657131	0.08710595750590196	0.11484516039438966	0.031106790723510625	0.008471045688098875	0.17702402444104987	6.279336203305096	2.2850645743646716	0.08762671851131787	0.24184141091515068	0.08606443549507013	0.09797250381891404	8.143521733092626	6.169525065963061	6.847937786418553	0.0864463268990418	0.16046382446882376	0.10873489793084294	0.15862380224968756	9.934939591723372	0.02301763643938342	0.10526315789473684	5.172892653798083	1.0	0.2707957228162755	0.5207610054159144	0.10686015831134564	17.527704485488126	0.24142480211081793	0.016178308568254408	0.29381335925565893	0.8335995000694348	1.7501388696014442	17.36741424802111	0.20754061935842244	1.6369601444243855	0.4011595611720594	0.38973753645327036	0.10710318011387307	0.91001249826413	0.025031245660324955	0.03870990140258297	0.3093320372170532	1.2280933203721704	0.626996250520761	0.08800860991528954	0.16299819469518123	0.137237883627274	0.24576447715595057	62.34179280655464	1.0349604221635884	0.051659491737258714	0.009547285099291765	3.6222746840716566
S4A33	251118_016	0.010419335553847468	0.034674182252967804	0.002263216329319327	3.914168588265437	0.5269450849773678	0.21769578956358357	0.019173285506875054	0.40443248782987445	35.623708258604495	0.1894696387394312	0.34311213596378853	0.36403621146126913	0.1606456571867794	0.19399607139806985	0.06695704159193783	0.013835511145272867	0.07408830813903834	3.152276026987787	1.5412930224613546	0.04825348022888377	0.39456828080963363	0.10295499188658297	0.10440686651293876	5.225168673669827	2.235588009223674	6.664360748142455	0.11738833376035528	0.20035869843709966	0.21000939448287642	0.14950038431975404	10.690024767273037	0.16226834059270648	0.09680587582201725	3.418054488000683	1.0	0.264155777606969	0.06802459646425826	0.08685626441199078	27.63216329319327	0.13442650952258947	0.06072252113758647	0.23844905628149288	0.9581518490050389	0.34358186010760955	7.384319754035357	0.08173200102485267	0.8519514903066018	0.28260312580066616	1.2666752071056453	0.19660090528653174	1.134084891963447	0.03693739858228713	0.13464002049705354	0.39132291399777946	2.863352976342984	0.8671534716884448		0.14390639678879494	0.17200444102826884	0.5270731915620462	60.01268255188317	1.2668460158852164	0.20193867964813392	0.020838671107694936	3.6628234691263133
S2B26	251118_017		0.002654673787438708		2.0308566788469347	4.144601642774602	0.19694556357162935	0.04990786720384772	0.08463724663481058	34.34566975858084	0.0554670664293076	0.12623754645679128	1.73665636028608	0.10662419188606764	0.1900121802679659	0.042068771666822824	0.012961054373965457	0.05543583497298479	3.4434554483275557	1.5721290483775259	0.1777382179331022	0.7413410787345014	0.08488709828539305	0.15484556044848372	3.7236016115431463	5.8563040694587585	11.694931134638809	0.1645897748211999	0.2478216059214841	0.048002748368156406	0.7639214216558918	16.572972297698243	0.8447171991629969	0.20853243386739123	22.284987038945626	1.0	0.5293419532152784	1.276679471563759	0.6912770542490396	9.260251725537962	0.2492582529123333	0.046909647396858115	2.8300696461476	0.39779505918360974	0.7421843280552172	1.9418782597832538	0.10809207033323964	0.2870483150629314	0.28445610418813827	0.6929323214341485	0.22911396358412192	0.7045504231862332	0.05187544895218464	0.03944532933570692	0.3510728005246885	3.7193229020269216	0.5032324557294107		0.13011024704081953	0.13326462412942316	0.43948905337455885	44.51884818389082	1.711109029014023	0.2163090664917705	0.02376713826165714	0.1248321309222649
S2B8	251118_018		0.018010291595197257	0.0030576478484599895	2.021366246550824	0.5352375270340816	0.19102841375195764	0.015586546349466776	0.15586546349466776	41.10082780222239	0.11029905287493474	0.20266239093146393	1.144902677306287	0.10351256618688941	0.13886195838615856	0.048959653963755685	0.014057722425236781	0.058691923335073455	2.4988067715713327	1.3028562905511223	0.12801103736296518	0.5818107241405026	0.0871429636811097	0.10317697069132672	3.7241777910358715	7.232679543590126	11.348721008278023	0.14590946379297487	0.28249683048698637	0.03810873294056231	0.673614736371094	13.013684838541279	0.11689909762100081	0.17615034678201208	14.790178238496532	1.0	0.7450220001491535	0.45965396375568646	0.41680960548885077	3.9977999850846446	0.2207472593034529	0.032478186292788425	2.1050786784995155	0.6871877097471847	0.6358043105376986	2.319524200164069	0.12047878290700276	0.36195838615855025	0.2879782235811768	0.842680289357894	0.2705272578119174	0.6931538518905213	0.03706465806547841	0.04306808859721083	0.35409053620702513	4.661197703035275	0.4510030576478485	0.10254306808859721	0.04146468789618913	0.05638004325453054	0.31669028264598403	66.36702960698038	0.6815944514878067	0.08423446938623312	0.011522112014318742	0.1288686702960698
S2B7	251118_019	0.017145979916660975	0.024728465059088735	0.0020493203087642597	2.9792677095430014	10.932133342441423	0.273276863173714	0.026162989275223716	0.10287587949996585	37.353234510554	0.09737687000478175	0.12330077191064963	2.0427624837762144	0.11059498599631122	0.17880319693968166	0.03688776555775668	0.014994193592458502	0.0740487738233486	3.343022064348658	1.6261698203429196	0.11158549081221394	0.6152742673679896	0.05355557073570599	0.146731334107521	4.141027392581461	3.1970079923492043	9.950440603866385	0.0512671630575859	0.2303094473666234	0.06496345378782704	0.5864813170298517	8.59061411298586	0.4417309925541362	0.18047680852517248	13.190142769314845	1.0	0.455905458023089	0.5002390873693559	0.4659812828745133	4.178495798893367	0.1878543616367238	0.03265250358631054	2.0604891044470253	0.4441218662476945	0.4528997882369014	1.821845754491427	0.10191953002254252	0.23478379670742536	0.23300771910649634	0.7140515062504269	0.2120363412801421	0.7398046314638979	0.03562401803401872	0.05218935719652982	0.290252066397978	3.4437803128629003	0.5142427761459116	0.05085729899583305	0.038834619851082726	0.08617391898353713	0.2620056014755106	60.02510417378236	0.3182252886126101	0.04204522166814673	0.016053009085320036	0.1112097820889405
S4A12	251118_020	0.022421337778703896	0.020462596374244635		2.722025421962909	8.747780787664096	0.13490310481350282	0.026838924775994998	0.21696186705563658	34.71444050843926	0.11073140237549489	0.22938112106688893	0.703021462804751	0.10377161908730985	0.2648885184413419	0.044217545321942074	0.017336945196916025	0.18495519899979163	1.6171702438007918	1.0869347780787664	0.1510731402375495	0.49822879766618045	0.07113982079599916	0.13898728901854554	3.928693477807877	3.2379662429672846	5.989622838091269	2.3139404042508858	0.2941029381121067	0.026922275474057095	0.5816211710773078	8.273348614294644	0.04871848301729527	0.14357157741196083	17.370785580329237	1.0	0.41604500937695355	0.2803500729318608	0.26838924775995	8.380412585955407	0.14894769743696604	0.11277349447801625	1.3412377578662222	2.5197749531152325	0.36991039799958325	2.3303604917691185	0.15761617003542405	0.3217336945196916	0.29543654928110025	0.7564075849135237	0.2951448218378829	0.7125234423838299	0.03909147739112315	0.03083975828297562	0.44938528860179205	3.5568660137528654	0.5533652844342571		0.07322358824755157	0.04080016670139613	0.537653677849552	54.19120650135445	0.9218587205667848	0.1451969160241717	0.02767243175661596	0.2049176911856637
S2B10	251118_021	0.029246042393345856	0.031213666040604597	0.005634558626240944	0.618996511939898	0.7647348179948126	0.06435023700921205	0.028172793131204722	0.05473571236919775	49.622395134603345	0.022001609873893213	0.04029156604954834	0.3975941329040336	0.08134335032644666	0.12194794741078616	0.03608800643949557	0.015114927108487613	0.06359001878186209	1.1524461139432967	1.0032644665056794	0.013057866022717109	0.11881763706287451	0.026518200518737142	0.03063232269027815	2.3864591718093195	3.27247115642608	3.3991145693587335	0.06135408281906806	0.11796798139701278	0.1431446203380735	0.06144352025757982	1.775825060370271	0.026786512834272427	0.0805384133798408	0.3573025668544853	1.0	0.3395939540291566	0.05764242912082998	0.1195778552902245	1.2710848761291476	0.1783382523924515	0.031392540917628116	0.24063142831589304	0.24921742241302208	0.4793399517037832	0.5283069492889724	0.03836866112154548	0.07061085770503532	0.1349610947142474	0.8422323584652536	0.13505053215275914	0.7502012342366514	0.020078704945890348	0.01726142563276988	0.41346927823987123	1.615329576960916	0.43761738663804667	0.07705035327788212	0.05929702173329756	0.10003577497540471	0.23991592880779894	63.781191306680974	0.4375279491995349	0.03492531973884268	0.010956086217690725	0.056569179858688846
S2B27	251118_022	0.016081138405769156	0.03351201264895299	0.004164899155451004	2.163819366781073	12.570822567583201	0.23288727777563534	0.04380856889437353	0.13859858856195287	41.856658054066564	0.09841502448806448	0.2246346072268713	2.77301299602792	0.14241641278778297	0.2004550537966141	0.04469553815896032	0.013535922255215766	0.04816628745516949	3.0012340441942076	1.4995179514866377	0.16123558674945046	0.6255447148200995	0.1527129690332035	0.12490841078246115	1.2362808993097065	6.117812656665767	13.345879449307779	0.07940303112105203	0.1942077050634376	0.043654313370097564	1.1059349812965176	14.07454398210636	0.18209864640777448	0.24877559677605954	21.830858817631405	1.0	0.5881763140642474	0.5951563765377348	0.2811692568740118	3.712506266630674	0.31279163935058424	0.040492075122440324	2.1652076664995565	0.6833519725425167	0.757278932551772	1.067178280822182	0.17978481354363504	0.18152018819173962	0.26755620685665804	1.058732790868073	0.1878832285681231	0.5388916740580773	0.04419420770506344	0.05125139794068875	0.37927577031352433	4.01565693571401	0.3076240792873395	0.08865836257760981	0.12101345879449307	0.16378080290000385	0.28768655277467126	53.58740503644287	1.0276888666075354	0.17137788747059504	0.020785931896186032	0.08619027418919441
S4A10	251118_023		0.020289614538815816	0.003568316667358201	1.2160906186465292	0.3621426496825858	0.11721505331728974	0.025144184888593834	0.05626322559229908	33.48703373304012	0.04775735446661964	0.07427077714617651	0.9496701381685407	0.0908261068005477	0.3247998008381395	0.04323472055101448	0.01817351977096386	0.04294427617111323	1.8795900585037966	0.7910875067424589	0.1431475872370441	0.48002157586822125	0.10190448529106676	0.10356416746193103	7.377245757437451	7.62715240031534	5.824654578648189	0.07613791958839883	0.34430106634579477	0.13377038297166094	0.508443633044272	4.164972407783909	0.4316833326417991	0.10995394381975851	15.052653416870669	1.0	0.42545952450105806	0.5498527032073358	0.44869507489315796	3.7939504584872	0.12874984440479648	0.06721712792000333	1.9847724160823201	0.5988963113563752	0.4009377204265383	2.165428820380897	0.06269449400439815	0.32724783204016433	0.13468320816563628	0.7566076096427534	0.19335297290568856	0.835940417410066	0.050080909505829635	0.08049458528691755	0.3657524584042156	3.8978880544375754	0.5345006431268412	0.09833616862370856	0.08642794904775736	0.0891249325754118	0.5039209991286668	75.94149620347703	0.8392182896975229	0.05306833741338534	0.012240156010124062	0.42238911248495914
S4A16	251118_024	0.015787518573551262	0.006082838038632987	0.005339895988112927	2.2066307578008915	0.46666047548291234	0.23295876671619614	0.009843982169390787	0.3313521545319465	35.58984955423477	0.1788632986627043	0.4799405646359584	1.7363948736998513	0.20690936106983654	0.156342867756315	0.055070579494799404	0.010215453194650817	0.06951151560178306	1.8046062407132244	1.3596768202080238	0.0875278603268945	0.2714988855869242	0.028324665676077266	0.11966010401188708	2.6342867756315007	3.5606426448737	6.648031203566122	0.07262258543833582	0.2361627043090639	0.04722325408618128	0.42083023774145617	5.280924962852898	0.02953194650817236	0.13786218424962854	5.730915676077266	1.0	0.3386422734026746	0.19943350668647847	0.08195579494799406	5.28347882615156	0.09226411589895989	0.09189264487369986	0.23463038632986627	0.3315378900445765	0.343842867756315	1.0269780832095097	0.11603826151560179	0.17584509658246658	0.3637165676077266	0.8396638187221397	0.15829309063893016	0.6611719910846954	0.056184992570579496	0.08316307578008915	0.36757057949479943	3.1469167904903417	0.5503807578008916	0.10104011887072809	0.1324294205052006	0.0924034175334324	0.5321322436849926	66.08209509658246	0.49828194650817237	0.1100482912332838	0.0124907132243685	0.17812035661218426
S2B13	251118_025	0.019973009446693658	0.000899685110211426	0.002249212775528565	0.5185784975258659	0.7878992352676564	0.051147098515519566	0.01700404858299595	0.04066576698155645	36.577417903733696	0.03144399460188934	0.03292847503373819	0.17935222672064777	0.08218623481781377	0.12739541160593792	0.030274403958614485	0.010121457489878543	0.03958614484930274	0.7695906432748538	0.5627980206927575	0.018173639226270806	0.16045883940620784	0.03333333333333333	0.017094017094017096	1.671345029239766	2.7001349527665317	6.3413405308142154	0.06077372919478183	0.15910931174089069	0.03900134952766532	0.07309941520467836	4.5528115159694105	0.034817813765182185	0.0753936122357175	0.5514619883040935	1.0	0.2827710301394512	0.04786324786324787	0.38744939271255063	2.8038236617183987	0.13648223121907332	0.01700404858299595	0.9471434997750787	0.1805668016194332	0.3408906882591093	0.5004948268106163	0.03688708951866847	0.07656320287899235	0.06702654071075123	0.5763832658569501	0.10980656770130455	0.7976158344579397	0.017139001349527665	0.012640575798470536	0.37611336032388665	2.1695456590193434	0.5311291048133153	0.08947368421052632	0.08083670715249662	0.06752136752136752	0.13598740440845705	61.94475933423302	0.5052181736392263	0.06531713900134953	0.010841205578047684	0.04741340530814215
S4A29	251118_026	0.019122333905368962	0.03947045844569747	0.00426575140965923	2.4135327286099533	0.397303260603089	0.22319195881343468	0.02103456729590586	0.5592056876685462	40.58985045354253	0.281000245158127	0.4387349840647217	1.2961019857808287	0.2284873743564599	0.22181907330227998	0.05849472910026968	0.015199803873498407	0.11100759990193675	5.2491296886491785	1.9274331944103946	0.059720519735229224	0.41049276783525374	0.10674184849227752	0.10620250061289532	5.610835989213043	8.0303015444962	10.845305221868104	0.08256925717087521	0.21377788673694534	0.07644030399607747	0.3668546212306938	7.99455748958078	0.2024515812699191	0.13429762196616818	5.532385388575631	1.0	0.29664133366021084	0.30041676881588625	0.06884040205932827	27.053885756312823	0.152243196861976	0.08693307183133121	0.25310125030644764	0.41294434910517286	0.3413581760235352	1.1470458445697476	0.18318215248835498	0.1739151752880608	0.5097327776415789	0.8308408923755822	0.17053199313557243	0.5843589114979162	0.043491051728364795	0.12351066437852415	0.40397156165726894	3.034420201029664	0.390880117675901	0.07898994851679333	0.12851189016915912	0.09600392253003187	0.7137043392988478	88.97469968129444	1.3588624662907576	0.025839666584947293	0.020593282667320422	2.617700416768816
S2B1	251118_027		0.008203582789218148	0.007310675818963112	0.20665215692840003	6.196662760198672	0.11596629276187287	0.02276912774150343	0.1767397734248563	46.28639991070931	0.06255929460349349	0.07148836430604387	0.35481890730509513	0.07634354595680562	0.09531781907472515	0.06278252134605726	0.017188459177409455	0.04927730342094983	0.7944639767844188	0.4097884926614208	0.010714883643060438	0.19683018025559462	0.044980188626597466	0.015123611808694681	0.7343601763491266	5.409900106032703	4.223505775991963	0.05011440370556393	0.12656956303365144	0.030358836988671242	0.05452313187119817	1.5212344438863776	0.006975835705117473	0.07829677995423852	0.1737820190858865	1.0	0.37541157430660194	0.00792454936101345	0.09358781181985602	1.2689324181036887	0.16457391595513143	0.021932027456889335	0.22423126290529605	0.10223784809420168	0.42552597801216585	0.27027177855907136	0.053965065014788774	0.07896646018192979	0.11652435961828227	0.7282772476142642	0.12495116915006418	1.154863552653608	0.016183938835872536	0.007087449076399353	0.334561080417434	1.0895697304537084	0.734025336235281	0.14498576929516155	0.09688040627267147	0.10748367654445003	0.11412467213572186	40.96433952787544	0.38367096378146104	0.03393046486969139	0.01813717283330543	0.04313856800044645
S4A26	251118_028			0.004637206764866339	0.4815875613747954	0.6139298054191671	0.13166030187306782		0.06978541553009639	36.89479905437352	0.04964539007092199	0.06810329150754682	0.4790871067466812	0.10611020185488271	0.23972540461902164	0.04346244771776687	0.008683396981269322	0.055010001818512455	1.5279141662120386	0.7049463538825241	0.06028368794326241	0.46108383342425896	0.048236042916893984	0.04250772867794144	2.1206128386979453	3.458628841607565	10.073604291689398	0.08551554828150573	0.18385160938352427	0.020912893253318784	0.36793053282414984	7.119248954355338	0.14479905437352245	0.11747590470994726	4.372613202400436	1.0	0.3578832515002728	0.20180941989452628	0.4907710492816876	1.6838516093835243	0.13361520276413894	0.05955628296053828	2.048645208219676	0.4388070558283324	0.3743407892344063	0.7216766684851791	0.0544189852700491	0.13638843426077468	0.13511547554100745	0.7677304964539007	0.1445262775050009	0.745771958537916	0.03218767048554282	0.07615020912893253	0.3777050372795054	4.125568285142753	0.5094562647754137	0.11252045826513912	0.05578286961265685	0.05296417530460084	0.32351336606655756	68.75745590107292	0.8454719039825422	0.055282778687034004	0.024322604109838154	0.1292053100563739
S2B30	251118_029		0.03703002178236575	0.004451179088928876	5.0258547210910125	7.307226063074155	0.1631309783123402	0.04858414622596837	0.61161094800644	46.36300786059286	0.29642958613505066	0.5645420967894687	2.9481484989108817	0.16308362534330903	0.21502983237048964	0.03736149256558386	0.01055971209394829	0.1936262903684061	9.65498626763898	4.304479590870348	0.05786532815607539	0.35850932853489914	0.11402594942702908	0.09986741168671276	12.63287243110143	3.0934747608675064	8.975139691258642	0.08225210720712188	0.19073775925750544	0.23212425419073776	0.29022634719196894	6.483710578653281	0.1593900937588787	0.15626479780282224	2.7593995643526847	1.0	0.36471256747798086	0.3055687091580642	0.08613505066767686	30.369826688133347	0.22554219149540677	0.0315370773747514	0.2605360356094327	0.9800644000378824	0.4669002746472204	8.60261388389052	0.2680178047163557	0.9399090822994601	0.664598920352306	0.8092148877734634	0.1411118477128516	0.9498058528269723	0.03499384411402595	0.04455914385831992	0.3600246235438962	1.7603939767023393	0.5894971114688891	0.16237333080784166	0.128658016857657	0.11639359787858698	0.5398238469552041	84.16554597973293	0.702860119329482	0.043470025570603275	0.019840894024055308	5.186618050951795
S2B23	251118_030		0.03493550016067576		1.1190836891153653	9.27902492769591	0.05816462378919341	0.016480741862920627	0.02979387595831612	44.852591470412705	0.027957581600330534	0.049534040306661156	0.6778680622503788	0.08240370931460313	0.2154891429096084	0.06693292934857457	0.0170316301703163	0.06472937611899188	1.1239039618050775	1.5435890373226828	0.011798191250057384	0.1643942523986595	0.03241059541844558	0.03645044300601386	3.774824404352018	4.302162236606528	4.328972134233117	0.11164669696552357	0.16457788183445807	0.17917642198044348	0.058853234173438004	1.2848092549235643	0.030298856906762154	0.09153927374558142	0.2652986273699674	1.0	0.276178671441032	0.044116971950603684	0.1006748381765597	1.519487673874122	0.15126474773906257	0.021530551347380984	0.268282605701694	0.3452692466602396	0.41468117339209476	0.7101409355919754	0.04163797456732314	0.11132534545287609	0.05596107055961071	0.659229674516825	0.15590139099297617	0.9948124684386908	0.01372630032594225	0.010283248404719277	0.31529174126612497	1.530826791534683	0.7719781480971399	0.09704815681953817	0.05173759353624386	0.050911261075150344	0.3090942478079236	66.18867924528301	0.43855300004590736	0.03332874259743837	0.010191433686819996	0.07088096221824358
S4A1	251118_031		0.04969574036511156		0.33611740842381577	6.174561508173249	0.09515570934256055	0.01169311538002625	0.10428349838921369	41.13429185061449	0.04038897506264169	0.1200930676530247	0.34995823887364275	0.12212146521894762	0.17474048442906576	0.05005369287674502	0.02201407946545758	0.03764467247345186	0.7624388497792626	0.3717336833313447	0.03943443503161914	0.22735950363918386	0.06747404844290658	0.03269299606252237	1.1505786898938075	4.843395776160363	3.7611860159885455	0.06813029471423458	0.25963488843813387	0.022133396969335403	0.2527144732132204	2.50328123135664	0.01813626058942847	0.08328361770671758	2.0986755757069564	1.0	0.27299844887244956	0.033170266078033646	0.10088294952869586	2.0226106669848467	0.10267271208686314	0.041820785109175515	0.527025414628326	0.2876745018494213	0.3328361770671758	0.5196277293879012	0.09032335043550889	0.1206896551724138	0.14699916477747285	0.6133516286839279	0.11955613888557451	1.081672831404367	0.022968619496480134	0.09068130294714234	0.37925068607564727	2.253072425724854	0.6825557809330629	0.18374895597184107	0.04468440520224317	0.04229805512468679	0.28481088175635366	65.72145328719724	0.7320128862904188	0.04892017658990574	0.013244242930437895	0.052797995465934854
S4A13	251118_032		0.0056506210352364195		2.3907990831067756	1.0130070899301669	0.21019244096167172	0.020416866570712726	0.11615757769603924	45.4482115251346	0.11370542139772909	0.11605096220480836	1.5482168559091636	0.1858308012154166	0.33701156778079855	0.07638999946692254	0.01668532437763207	0.07063276294045524	2.2471347086731703	2.34143611066688	0.09648701956394264	0.4987472679780372	0.09099632176555253	0.14766245535476305	6.696838850685005	2.5220427528119838	12.103843488458873	0.08598539367770137	0.4080707926861773	0.04083373314142545	0.7237592622208007	8.435684204914974	0.03342395650087958	0.17298363452209606	9.499760115144731	1.0	0.5354229969614585	0.28887467349005813	0.721360413668106	8.459619382696307	0.1549123087584626	0.11541126925742311	3.0812943120635428	0.7851697851697852	0.38216322831707444	1.1256996641612027	0.15459246228476997	0.20571459032997494	0.3300815608507916	1.0795351564582334	0.23567354336585106	0.7474812090196705	0.08502585425662348	0.12505997121381737	0.5007196545658084	5.284023668639053	0.6229010075163921	0.1346553654245962	0.1443573751266059	0.1118929580468042	0.8164081241004318	95.40231355615971	0.9772909003678234	0.048936510474972016	0.020363558825097286	0.08070792686177301
S4A11	251118_033	0.019918312538465842	0.042578190566776704	0.0072735410955071895	1.603759861243216	8.52593297152129	0.17148771890561182	0.012924523023555083	0.11352319140603144	42.49482459575896	0.05639791864824036	0.11827896827617077	1.4053600402842277	0.16275946959100318	0.46981480445364515	0.08045655457953338	0.01868740558384155	0.05399205505511106	1.6774464275723158	1.67162759469591	0.09606669277681419	0.4332232977116321	0.08051250489565266	0.08946455547473843	4.688468639847815	4.3226654730599225	13.302075756728026	0.0783304425670005	0.4413920438650478	0.04845297375930174	0.4864879986571924	9.940077211436245	0.05634196833212108	0.12756672075197226	6.2328092653723495	1.0	0.449448889386225	0.18726570805125048	0.6208806579757176	12.633021876573602	0.1409947966206009	0.07335086443238405	2.4810048676775023	0.5013707827449225	0.3694958876517652	1.0563419683321211	0.07693168466401835	0.17814580652380685	0.18609075141274548	0.9131091590667487	0.21277905220164495	0.7505175404241033	0.04375314720528171	0.10865551390365355	0.43976948469758853	4.109326917697085	0.5396967492866335	0.11542550215408717	0.07933754825714766	0.06937839198791473	0.4969507077714989	78.12096458344989	1.00939965310804	0.11094947686454429	0.01538633693280367	0.13562356627314945
S4A20	251118_034	0.024696921898237866	0.017441074406237326	0.005633421965838929	1.435395916895759	0.8817432060931092	0.18234260219027446		0.22993375095768173	36.0968497904367	0.19338410924331875	0.3667132362882509	1.0823380954527018	0.15791608454639686	0.17026454549551578	0.053855513993420166	0.01162738293749155	0.05304430123033936	1.4187209878768758	1.6327910225787552	0.08801658479426742	0.2624723962323674	0.0753075848393348	0.06129163098832755	4.271666140880616	3.264680697642976	10.031682365135879	0.046734868628599754	0.2861327684888909	0.0110415070530443	0.5127766010185227	6.613366983640542	0.025372932534138536	0.09847221596286448	5.558970661138402	1.0	0.4600477714182703	0.14471134345847042	0.16377484339086934	4.700482220920276	0.10279868403262878	0.1025282797782685	0.5441885619000406	0.6915138131506602	0.3137140024336383	0.47839019333904187	0.09455135427464059	0.07336968768308622	0.5767272071747263	0.4660417323899229	0.14687457749335256	0.47744377844878094	0.0370453828473568	0.07891297489747172	0.37779981071702196	3.919464599576367	0.26742980756230567	0.11834692865834423	0.08143674793816756	0.06250845013294876	0.5472080760737302	77.44513047005273	0.7803866780837352	0.03573842895128217	0.01415115597818739	0.09238812023975844
S4A5	251118_035		0.036572837476885146	0.006215327717279638	2.1266180398602836	1.0622046435175674	0.15707828230943086	0.010324635298952127	0.15954386685843436	35.61624203821656	0.11886172179987672	0.1320628724059996	0.7179987672077255	0.10966714608588453	0.1859461680706801	0.03549414423669612	0.010530100678035751	0.05521882062872406	1.5940517772755292	2.377439901376618	0.05121224573659339	0.24137045407848778	0.0319498664475036	0.076587220053421	3.685021573864804	1.4504314772960756	4.635863981919047	0.053934662009451406	0.20972878569960962	0.03123073762071091	0.39048695294842817	1.8356276967331004	0.1667351551263612	0.09220258886377646	3.235411958085063	1.0	0.24280871173207313	0.06343743579206904	0.08018286418738442	2.7597082391617014	0.08953153893568934	0.07597082391617012	0.2649476063283337	0.7458906924183275	0.25395520854735976	0.8543250462297103	0.10586603657283748	0.1590302034107253	0.2231354016848161	0.5322066981713581	0.12764536675570168	0.82823094308609	0.03939798643928498	0.07263201150606123	0.4015820834189439	2.6329874666118758	0.5778200123279228	0.10694472981302651	0.0799773988083008	0.05331826587220054	0.39603451818368607	62.16385863981919	0.43779535648243273	0.022292993630573247	0.01818368604890076	0.06677624820217794
