Sample	Rawname	[757] glycolic acid [7.049] Results	[5950] L-alanine 1 [7.4748] Results	[971] oxalic acid [7.883] Results	[1004] phosphoric acid [9.966] Results	[750] glycine [10.456] Results	[439194] glyceric acid [10.735] Results	[5951] L-serine 2 [11.174] Results	[5950] L-alanine 2 [11.182] Results	[439742] beta-cyano-L-alanine [11.288] Results	[6288] L-threonine 2 [11.464] Results	[239] Beta- alanine  1 [12.044] Results	[92824] D-malic acid [12.794] Results	[649] 5,6-dihydrouracil 2 [12.773] Results	[338] salicylic acid [13.075] Results	[5960] aspartic acid 2 [13.207] Results	[7405] L-pyroglutamic acid [13.218] Results	[119] gamma-aminobutyric acid (GABA) [13.326] Results	[5460407] threonic acid [13.652] Results	[51] alpha ketoglutaric acid [13.859] Results	[236] L-asparagine 1 [14.496] Results	[33032] L-glutamic acid 2 [14.398] Results	[135] 4-hydroxybenzoic acid [14.505] Results	[428] 1,3-diaminopropane 1 [14.708] Results	[236] L-asparagine 2 [14.984] Results	[827] ribitol [15.66] Results	[754] glycerol 1-phosphate [16.056] Results	[738] L-glutamine 3 [16.092] Results	[8742] shikimic acid [16.433] Results	[311] citric acid [16.615] Results	[835] dehydroascorbic acid  1 [16.863] Results	[94214] methyl-beta-D-galactopyranoside   [16.935] Results	[6508] quinic acid [17.076] Results	[5984] fructose 1 [17.288] Results	[5984] fructose 2 [17.288] Results	[24749] D-glucose 1 [17.426] Results	[5962] L-lysine 2 [17.643] Results	[24749] D-glucose 2 [17.625] Results	[6057] tyrosine 2 [17.871] Results	[5780] D-sorbitol [17.898] Results	[128869] galactonic acid 2 [18.504] Results	[985] palmitic acid [18.846] Results	[445858] ferulic acid [19.312] Results	[439184] ribulose-5-phosphate 3 [19.603] Results	[892] myo-inositol [19.354] Results	[5281] stearic acid [20.675] Results	[439958] D-glucose-6-phosphate 2 [21.558] Results	[60961] adenosine [23.825] Results	[5988] Sucrose [23.988] Results	[7427] D-(+) trehalose [24.752] Results	[6255] maltose  2 [24.915] Results	[439451] galactinol 2 [26.479] Results
S4B14	251124_013	0.04417109309477216	0.29354207436399216	11.0	65.50796757058988	0.336315348057031	0.3192619513558848	1.156835336874476	0.42801230081073527	0.274811294380766	0.40117416829745595	0.0698909700866648	2.2367906066536203	2.3360357841766843	0.09421302767682416	3.24937098126922	4.355884819681298	0.3086385239027118	0.24489795918367346	0.04137545429130556	0.15823315627620912	3.984623986580934	0.05842885099245178	0.16019010343863574	1.5540956108470785	1.0	0.4159910539558289	0.07548224769359799	0.20380206877271456	2.640480849874196	0.03690243220575901	0.22393066815767404	0.6949958065417948	0.5722672630696114	0.3927872518870562	0.8261112664243779	0.12244897959183673	0.12943807660050322	0.15403969807100923	0.5191501258037462	0.17724350013978193	1.3119932904668716	0.10176125244618395	0.6745876432764887	3.302767682415432	0.5954710651383841	0.21610287950796758	0.23874755381604695	215.25440313111545	0.8705619233994968	0.23399496785015375	0.07995526977914454
S5A34	251124_014	0.060431217734588524	0.6082599453385971	0.34861828120255084	100.24506529000911	0.5463103552991193	0.2830245976313392	1.627998785302156	0.5791071970847251	0.5557242635894322	0.22805952019435166	0.07227452171272396	4.274218038262982	6.618888551472821	0.11235955056179775	4.467962344366839	2.895232310962648	0.2972972972972973	0.22077133313088368	0.0315821439416945	0.20224719101123595	4.644397206194959	0.0907986638323717	0.2083206802307926	6.291831156999696	1.0	0.5466140297600972	0.15821439416945035	0.22866686911630732	3.6513817187974493	0.03583358639538415	0.357424840570908	0.7023990282417248	0.6034011539629517	0.45915578499848164	1.1284542969936229	0.17522016398420892	0.24901305800182205	0.21591254175523839	0.46431825083510475	0.25964166413604617	0.9392651078044336	0.1557849984816277	0.6759793501366536	4.064986334649256	0.5250531430306711	0.26358943212875796	0.3416337686000607	381.08806559368355	0.8144549043425447	0.22714849681141816	0.23686607956270878
S5A6	251124_015	0.0866721177432543	3.8704006541291904	16.6676206050695	45.366312346688474	0.5372035977105478	0.2649223221586263	1.3973834832379395	1.7649223221586263	0.28945216680294356	0.26941946034341785	0.0580539656582175	6.330335241210139	2.733442354865086	0.07726901062959934	2.9472608340147177	4.601798855273916	0.10139002452984465	0.3385118560915781	0.1455437448896157	0.1410466067048242	4.706050695012265	0.09607522485690924	0.1394112837285364	1.829926410466067	1.0	0.5122649223221586	0.18315617334423548	0.12959934587080948	3.8417825020441536	0.026573998364677023	0.2788225674570728	0.2616516762060507	0.47015535568274736	0.32011447260834014	0.9901880621422731	0.17211774325429272	0.17457072771872445	0.26369582992641044	0.8078495502861816	0.2027800490596893	1.0854456255110385	0.056418642681929684	0.7493867538838921	3.1733442354865087	1.017170891251022	0.11242845461978741	0.3695829926410466	263.06786590351595	0.7244480784955029	0.7269010629599346	0.1794766966475879
S5A17	251124_016	0.06916692284045496	2.2914233015677836	15.929296034429758	21.66154319090071	1.9830925299723332	0.261297264063941	1.3516753765754688	0.8902551490931447	0.2818936366430987	0.25484168459883183	0.08207808177067323	5.268675069166923	2.945896095911466	0.08023363049492777	2.1945896095911466	4.648939440516446	0.06640024592683677	0.2803565939133108	0.06486320319704887	0.12880418075622502	4.0620965262834305	0.0700891484783277	0.19981555487242544	1.9806332616046727	1.0	0.44420534890869967	0.3295419612665232	0.2170304334460498	2.1454042422379342	0.11343375345834614	0.29572702121118966	0.8736550876114356	0.5158315401168152	0.40485705502612973	1.0617891177374732	0.10636335690132186	0.23270826928988625	0.4903166308023363	0.6341838303104826	0.15739317553027973	1.0427297878881032	0.1441746080541039	0.8263141715339687	4.55456501690747	0.80202889640332	0.14540424223793422	0.3575161389486628	436.6043652013526	0.7740547187211805	0.06916692284045496	0.1469412849677221
S5A33	251124_017	0.0195822454308094	1.2252683492892371	5.795619379170293	77.75558456628953	0.46344647519582244	0.07702349869451697	1.592254134029591	1.6325790542500724	0.36205395996518713	0.16869741804467653	0.050623730780388745	4.498549463301422	5.081955323469684	0.057731360603423265	1.5240789091964027	4.531621700029011	0.040905134899912966	0.14519872352770524	0.07905425007252684	0.25558456628952714	2.6923411662315058	0.05802146794313896	0.09776617348418914	1.565709312445605	1.0	0.19654772265738324	0.11517261386713083	0.057876414273281114	4.258195532346968	0.05134899912967798	0.13112851755149404	0.1285175514940528	0.8590078328981723	0.718595880475776	6.875834058601683	0.06556425877574702	0.7348418914998549	0.2126486800116043	0.36524514070205977	0.1172033652451407	0.598781549173194	0.07383231795764433	0.29648970118944007	1.590223382651581	0.3572671888598782	0.14635915288656803	0.1756599941978532	199.46518711923412	1.218595880475776	1.2261386713083842	0.6626051639106469
S4B9	251124_019	0.04151031894934334	0.39399624765478425	19.712711069418386	57.60530018761726	0.7335834896810507	0.2049718574108818	1.0370544090056286	0.7455440900562852	0.2535178236397749	0.29854596622889307	0.06214821763602251	1.7865853658536586	3.519699812382739	0.042682926829268296	4.183864915572233	4.36702626641651	0.055112570356472795	0.1294559099437148	0.06683864915572232	0.17776735459662288	2.020403377110694	0.07059099437148218	0.16932457786116323	1.0731707317073171	1.0	0.39352720450281425	0.049953095684803	0.15924015009380862	2.804174484052533	0.15924015009380862	0.14634146341463414	0.39798311444652906	0.17378048780487804	0.16533771106941839	0.6876172607879925	0.08677298311444653	0.09779549718574108	0.10412757973733583	0.48100375234521575	0.16393058161350843	0.8799249530956847	0.04549718574108818	0.4047842401500938	3.3306754221388366	0.523217636022514	0.325281425891182	0.10623827392120075	179.8262195121951	0.5576923076923077	0.11843339587242026	0.06613508442776736
S4B24	251124_020	0.02583543948329121	0.09098567818028644	26.92361696152766	83.17944397641112	0.6809884863802302	0.2294299354114013	1.8051109238977816	1.1752316764953665	0.19039595619208088	0.38163437236731257	0.037629879247402416	8.084807638303847	2.7228306655433867	0.08059533838809323	3.0671159786576805	4.654591406908172	0.2462791350744173	0.2951418140971637	0.15136197697276046	0.18927267621454646	1.4010109519797809	0.09491715810165684	0.2603201347935973	0.6874473462510531	1.0	0.36085369278292617	0.19236169615276608	0.2367312552653749	2.0909856781802865	0.10053355798932884	0.2316764953664701	1.2777309744453804	0.47318169053636616	0.36057287278854255	1.2412243751755125	0.051390058972198824	0.20499859590002809	0.10137601797247964	0.5183937096321258	0.2364504352709913	0.8520078629598428	0.04858185902836282	0.594776748104465	3.115697837686043	0.6085369278292615	0.05560235888795282	0.17410839651783208	227.36422353271553	0.4251614714967706	0.10221847795563044	0.19320415613591688
S4B20	251124_021	0.04228769497400347	2.096360485268631	22.290121317157713	111.6051993067591	2.779202772963605	0.23847487001733103	2.4956672443674175	2.5019064124783363	0.4714038128249567	0.434315424610052	0.1147313691507799	9.419410745233968	11.288734835355285	0.13934142114384748	2.6901213171577125	10.827729636048527	0.14454072790294628	0.2835355285961872	0.09844020797227036	0.5303292894280762	4.669670710571924	0.06759098786828423	0.2530329289428076	2.7667244367417676	1.0	0.4547660311958406	0.16395147313691508	0.2651646447140381	6.298786828422877	0.1285961871750433	0.2370883882149047	0.6471403812824956	1.016637781629116	0.7660311958405546	1.111265164644714	0.13726169844020797	0.20589254766031195	0.5681109185441942	0.9019064124783363	0.24263431542461006	0.8842287694974004	0.11681109185441942	0.7441941074523397	4.334488734835356	0.6176776429809359	0.15077989601386482	0.3729636048526863	525.5105719237436	0.7289428076256499	0.10329289428076256	0.1483535528596187
S5A3	251124_022	0.21681997371879105	0.22109067017082787	9.653088042049934	32.965177398160314	0.4540078843626807	0.27825229960578185	0.3291721419185282	1.3242444152431012	0.06406044678055191	0.06701708278580815	0.03252299605781866	4.027595269382392	2.0282522996057817	0.08245729303547963	1.5348226018396847	5.057161629434954	0.08409986859395532	0.19415243101182655	0.0726018396846255	0.15505913272010513	0.7230617608409987	0.20039421813403416	0.06044678055190539	0.5505913272010512	1.0	0.3015768725361367	0.08475689881734559	0.32654402102496716	0.9940867279894875	0.3278580814717477	0.25	0.3584099868593955	0.5781865965834428	0.450065703022339	2.9717477003942183	0.21517739816031536	0.5726018396846255	0.1080814717477004	0.3892904073587385	0.13699080157687255	1.6865965834428385	0.08081471747700394	0.6839684625492772	2.3199737187910645	0.9208278580814717	0.14487516425755584	0.3232588699080158	327.8981603153745	0.5108409986859396	0.5206964520367937	0.1504599211563732
S5A21	251124_023	0.06118546845124283	1.9321223709369024	30.319789674952197	193.00478011472276	2.543977055449331	0.2958891013384321	3.4053537284894837	2.310229445506692	0.44024856596558315	0.4096558317399618	0.11281070745697896	8.621414913957935	7.711281070745698	0.0869980879541109	3.4220841300191203	9.93642447418738	0.22323135755258125	0.46175908221797324	0.0994263862332696	0.3618546845124283	4.675430210325048	0.13957934990439771	0.20219885277246655	2.217495219885277	1.0	0.36950286806883365	0.18690248565965584	0.17160611854684513	3.1888145315487573	0.029158699808795412	0.2925430210325048	0.3207456978967495	1.1481835564053537	0.8532504780114722	1.377151051625239	0.12189292543021032	0.252868068833652	0.44120458891013387	0.5760038240917782	0.21845124282982792	1.254302103250478	0.0607074569789675	0.7002868068833652	3.457456978967495	0.7853728489483748	0.15678776290630975	0.5066921606118547	690.359464627151	0.5678776290630975	0.11663479923518165	0.13432122370936903
S4B3	251124_024	0.040016501650165015	2.2524752475247523	11.787541254125413	58.96493399339934	1.4224422442244224	0.19513201320132012	1.7813531353135315	2.3032178217821784	0.25495049504950495	0.2834158415841584	0.11757425742574257	6.372112211221122	4.604372937293729	0.09983498349834984	1.6608910891089108	4.998762376237623	0.08952145214521452	0.191006600660066	0.06806930693069307	0.35396039603960394	1.476072607260726	0.08498349834983498	0.18894389438943895	1.1522277227722773	1.0	0.3386963696369637	0.09117161716171616	0.2202970297029703	2.433993399339934	0.12128712871287128	0.2999174917491749	0.4360561056105611	0.695957095709571	0.6905940594059405	2.2116336633663365	0.09900990099009901	0.33085808580858084	0.3234323432343234	0.47194719471947194	0.14067656765676567	1.1608910891089108	0.11138613861386139	0.504950495049505	3.5994224422442245	0.9533828382838284	0.12046204620462046	0.2632013201320132	610.536303630363	0.7995049504950495	0.8015676567656765	0.09777227722772278
S4B22	251124_025	0.03727144866385373	0.17123769338959213	0.3073136427566807	43.39556962025316	0.2218706047819972	0.2049929676511955	0.6357243319268636	0.42545710267229253	0.19866385372714487	0.1670182841068917	0.05590717299578059	1.169831223628692	3.2415611814345993	0.09845288326300984	2.371308016877637	3.738396624472574	0.05520393811533052	0.11075949367088607	0.03691983122362869	0.19444444444444445	0.9405766526019691	0.030239099859353025	0.17405063291139242	0.7855133614627285	1.0	0.3410689170182841	0.05661040787623066	0.1571729957805907	1.3013361462728552	0.07735583684950774	0.18178621659634317	0.3146976090014065	0.16244725738396623	0.11146272855133614	0.4092827004219409	0.07735583684950774	0.09036568213783404	0.12939521800281295	0.3772855133614627	0.14767932489451477	1.0147679324894514	0.04746835443037975	0.5791139240506329	3.0126582278481013	0.45921237693389594	0.12728551336146274	0.1269338959212377	191.59810126582278	0.4078762306610408	0.09563994374120956	0.06645569620253164
S5A38	251124_026	0.08751864743908504	0.5987071108901044	14.241173545499752	116.52660367976131	0.44256588761810045	0.2918945798110393	0.8970661362506216	0.9119840875186475	0.12928891098955744	0.4365987071108901	0.13625062158130283	3.412232720039781	2.907011437095972	0.09796121332670313	2.1511685728493286	11.284932869219293	0.20586772749875684	0.28045748383888613	0.0730979612133267	0.3306812531079065	2.4107409249129788	0.16608652411735456	0.17503729487817007	0.4679264047737444	1.0	0.4181999005469915	0.11287916459472899	0.548483341621084	2.0815514669318746	0.030830432620586774	0.2640477374440577	1.1427150671307806	0.24813525609149678	0.3202386872202884	0.7613127797115863	0.1596220785678767	0.1636001989060169	0.13774241670810541	0.5350571854798608	0.20636499254102436	1.227747389358528	0.09646941819990054	0.5445052212829438	1.4266534062655396	0.739433117851815	0.21282943809050223	0.23172550969666833	424.09845847836897	0.6101442068622576	0.13028344107409248	0.13873694679264048
S5A26	251124_027	0.022964509394572025	0.918580375782881	17.1017745302714	111.95250521920669	0.8695198329853863	0.44154488517745305	1.7092901878914406	1.3449895615866387	0.23747390396659707	0.3147181628392484	0.087160751565762	10.56732776617954	5.0375782881002085	0.12056367432150313	3.7484342379958244	9.887787056367433	0.3168058455114823	0.2781837160751566	0.08089770354906055	0.3157620041753653	3.594989561586639	0.06002087682672234	0.20041753653444677	1.4786012526096033	1.0	0.3747390396659708	0.10125260960334029	0.5944676409185804	6.65553235908142	0.04279749478079332	0.33716075156576203	1.1430062630480167	0.6659707724425887	0.4331941544885177	1.2917536534446765	0.26461377870563674	0.2917536534446764	0.19206680584551147	0.6920668058455115	0.21450939457202506	1.167536534446764	0.0407098121085595	0.6508350730688935	2.168580375782881	0.6111691022964509	0.43162839248434237	0.28444676409185804	672.3366388308978	0.6049060542797495	0.14718162839248433	0.1941544885177453
S5A18	251124_028	0.0968609865470852	0.09820627802690583	4.369955156950673	7.866367713004484	0.6094170403587444	0.49730941704035875	0.39282511210762333	0.6336322869955157	0.053811659192825115	0.04798206278026906	0.05291479820627803	2.410762331838565	1.4757847533632287	0.07174887892376682	0.9789237668161435	6.830941704035874	0.11434977578475336	0.1663677130044843	0.042600896860986545	0.07623318385650224	0.6681614349775785	0.2452914798206278	0.08565022421524664	0.33946188340807176	1.0	0.22556053811659194	0.10269058295964126	0.4026905829596413	0.9067264573991032	0.4053811659192825	0.2991031390134529	0.9062780269058296	0.6623318385650224	0.5085201793721973	3.968609865470852	0.08834080717488789	0.4748878923766816	0.29013452914798205	0.19327354260089685	0.10627802690582959	1.8130044843049327	0.14394618834080716	0.6031390134529148	1.825560538116592	1.0139013452914798	0.08206278026905829	0.22600896860986547	383.54484304932737	0.7502242152466367	0.7582959641255606	0.13721973094170403
S4B33	251124_029	0.05021141649048626	5.224101479915434	15.2669133192389	98.21564482029598	0.8298097251585623	0.26955602536997886	4.333509513742072	4.909619450317125	0.3298097251585624	0.5665961945031712	0.16913319238900634	10.138477801268499	7.092494714587738	0.19027484143763213	1.947674418604651	11.469344608879492	0.2087737843551797	0.22832980972515857	0.41226215644820297	0.45454545454545453	4.0951374207188165	0.08139534883720931	0.2653276955602537	1.9624735729386893	1.0	0.36627906976744184	0.07610993657505286	0.15380549682875264	30.233615221987314	0.1379492600422833	0.5269556025369979	0.23520084566596194	1.236786469344609	0.7933403805496829	9.133720930232558	0.19397463002114165	1.054968287526427	0.3726215644820296	0.6390063424947146	0.23625792811839325	1.2071881606765327	0.11152219873150106	0.5771670190274841	2.6448202959830867	0.9788583509513742	0.20348837209302326	0.4503171247357294	389.3858350951374	0.9830866807610994	0.9793868921775899	3.8911205073995774
